,Dominant_Topic,Perc_Contribution,Topic_Keywords,0
774,3.0,0.5329999923706055,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","İlgisiz satıcı kargo büyük ihtimalle telefonla dahi bilgi alamadığıö
kendisine geri döndü ürünü teslim alamadan sipariş tamamlandı.  ,-1"
775,0.0,0.9199000000953674,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",çok memnun kalmak tavsiye etmek fiyat performans ora harika 
776,3.0,0.8977000117301941,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var"," ,1 yönleri: İdare eder

 ,-1 yönleri: Buhar gücü daha iyi olsaydı keşke
Ütü biraz ağır kol yoruyor kendi kendine kapanma özelliği yok  ,0"
777,0.0,0.7989000082015991,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",kullanmak ve kalite 
778,0.0,0.9104999899864197,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",indirim gerçekten orta hallice çok bir şey beklemek 
779,0.0,0.8398000001907349,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",fiyat performans olmak iyi 
780,0.0,0.9380999803543091,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",süper bir ürün almak istemek kesinlikle tavsiye etmek fiyat da gayet iyi 
781,3.0,0.5110999941825867,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","Mağaza iletişimi kesinlikle berbat. Ürün rengi yanlış. Sipariş kontrolü
sağlamadan göndermişler. Paket özensiz gelen tost makinesinin kulpu
bozuk. Langur lungur sallanıyor. Ürün yanlış geldiği halde kendilerine
10 kez mesaj attım tarafım bir dönüş sağlayın diye. Hiç kimse aramadı
internette yazan iletişim numarasına ise hiç bir şekilde cevap
verilmedi. Kesinlikle ürün alınmaması gereken bir mağaza. İletişim
yönünden sıfır gönderdiğiniz mesajlara ise otomatik mesaj dönmekte.
Mesaj taslaklarını gönderip duruyorlar. Hediyelik aldığım üründe mağdur
ettiler. İlgi alaka sıfır ürün alacaklar için umarım yorumum yardımcı olur  ,-1"
782,0.0,0.8995000123977661,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",fiyat ve performans memnun kalmak bir ürün 
783,3.0,0.5674999952316284,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var",dokumak düşmek çok uzun ve vantilâtör gibi 
784,0.0,0.9380999803543091,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",yazmak model kadem ancak banmak göndermek makina tek kadem yanlış ürün gelmek 
785,0.0,0.8391000032424927,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürün güzel sessiz çalışmak 
786,4.0,0.7709000110626221,"., çok, ve, bir, için, ,1, ,0, güzel, ama, iyi, da, ürün, bu, Ürün, biraz, gücü, gibi, daha, fakat, göre, değil, gayet, yok, sık, ederim, de, en, olması, ağır, hızlı"," ,1 yönleri: Gerçekten Süper bir Makina emiş gücü ve kullanımı harika. Sadece toz hazinesini çıkarıp takarken zorlanıyoruz  zamanla onuda çıkarıp öğreniriz. Herkese tavsiye ederim.

 ,-1 yönleri: Toz Hazinesi biraz daha kolay ola bilirdi.  ,1"
787,0.0,0.7660999894142151,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürün almak Ku çalışmak hem fiyat hem de kalite memnun kalmak kargo Ner bilgi biz vermek 
788,0.0,0.9196000099182129,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",mağaza hızlı göndermek yapmak beğenmek ancak Ocak doğalgaz değil 
789,0.0,0.7831000089645386,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürün el yeni geçmek ama açmak servi aramak adaptör demek ama adaptör çalışmak 
790,0.0,0.7315999865531921,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",fatura koymak 
791,3.0,0.949400007724762,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","Daha ilk günden aldığımıza pişman olduk.çok gürültülü çalışıyor.
Kimseye tavsiye etmiyorum .  ,-1"
792,0.0,0.7993999719619751,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",sakın ürün almak 
793,4.0,0.7368999719619751,"., çok, ve, bir, için, ,1, ,0, güzel, ama, iyi, da, ürün, bu, Ürün, biraz, gücü, gibi, daha, fakat, göre, değil, gayet, yok, sık, ederim, de, en, olması, ağır, hızlı","Ürün pişirme açısından hızlı ve pratik  yalnız bir kusuru ve ayrıca kullanım açısından bir handikapı var.
Kusuru; termostatlı elektrik kablosu sürekli arıza yaratıyor. 2 defa kablo değiştirdim  ama yine bozuldu ve nereden destek alabileceğimizi bilemiyoruz.
Handikapı ise: ürün biraz fazla büyük. Temizlik için ürünün tamamını tek seferde  bulaşık makinasına sığdıramıyoruz.  ,-1"
794,0.0,0.5985000133514404,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",güzel 
795,0.0,0.9266999959945679,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürün çeyiz için almak gayet güzel kullanmak fiyat da uygun 
796,0.0,0.4251999855041504,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",Başar iş görmek 
797,0.0,0.7997999787330627,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",anne almak güzel 
798,3.0,0.8123000264167786,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","Next uydu alıcılarının genel problemi bu üründe de mevcut  peşpeşe
birkaç kanal geçince arıza verip ses gidiyor cızırtı başlıyor.  ,-1"
799,0.0,0.6740000247955322,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",yırtmak bir hafta sonra yırtmak çok şaşırmak ama durum bu 
800,0.0,0.8374999761581421,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",tam gün sonra gelmek 
801,3.0,0.9660000205039978,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","Ürün ilk aldığımızda aşırı bir motor sesi vardı  ve değişim talebimiz
 ,1 karşılandı.Henüz ikinci ürünü taktırmadık ama deneyince tekrar
bilgi vereceğim.  ,0"
802,0.0,0.9381999969482422,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",daha almak ay ordu ürün el patlamak hiç güzel bir ürün değil 
803,0.0,0.6376000046730042,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",Ethernet kart ile ilgili bilgi almak sanmak olmak süper olmak 
804,0.0,0.6801999807357788,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",üstüne az daha par eklemek daha iyi almak çok kalite 
805,0.0,0.7300999760627747,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",fena değil 
806,3.0,0.9142000079154968,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","Ürün gold ile rosegold arasında bir renk alırken buna dikkat edin. Bir
de mağazanın iletişimini çok beğenemedim. Ürünümde de şu an farkettiğim
kasanın arkasında logonun sağında yer alan ufak bir ezik var ama belli
belirsiz. Bu ezik kullandığım kaptan mı kaynaklandır ürün mü kusurlu
bilmiyorum ama mağaza genel olarak hoşuma gitmediğinden içime kurt
düşürdü. Iade süreci ile uğraşacak vaktim yok  dersler sırasında not
almak için ihtiyacım olduğundan bu şekilde kullanmaya devam edeceğim
ancak yakın fiyatlı başka yerler görürseniz oradan almanızı tavsite ederim.  ,-1"
807,0.0,0.47679999470710754,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",güzel ama ağız biraz dar ve akıtmak 
808,0.0,0.6747999787330627,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",fantom çekişmek Gu çok iyi 
809,0.0,0.8396999835968018,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",gayet güzel ürün beğenmek 
810,0.0,0.8659999966621399,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ben beğenmek ve çöp atmak 
811,0.0,0.8715000152587891,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",diğer pahalı mark aynı sevi mark par almak kullanmak gayet memnun kalmak teşekkür 
812,0.0,0.9552000164985657,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ütü çok şahane en zor kırışık bile hemen açmak yılmak beri kullanmak ancak fiyatlamak katmak fazla artmak 
813,0.0,0.9196000099182129,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",almak ay sonra bıçak kapak sızdırmak başlamak tavsiye etmek 
814,0.0,0.8661999702453613,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",taşmak güzel ama par etmek 
815,2.0,0.9697999954223633,"., -1, ,, bir, !, bu, de, ,0, için, ), da, ve, (, Bu, diye, var, ürün, VE, daha, sonra, ;, BİR, ürünü, iade, ne, 3, kadar, ..., yok, ''","rezalet bir firma alışveriş yapılmaz.. kaç defa mesaj attım faturayı şu
şekilde kesin diye tamam efendim öyle kesilecek denildi yine yanlış kesildi..  ,-1"
816,3.0,0.6531999707221985,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","Ürünü hic begenmedim yorumlara bakarak almistim ama beşinci gün
çalışmadı sinbo ilk defa aldim bu ilk ve son bidaha sinbo almam. Tavsiye
etmem bence sizde almayin.  ,-1"
817,0.0,0.79339998960495,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",geçici olmak almak fiyat göre kullanmak bir ürün 
818,0.0,0.9196000099182129,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",Ares mağaza almak güzel ürün güzel paketlemek güzel kargo 
819,0.0,0.7996000051498413,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürün güzel kalite 
820,0.0,0.7157999873161316,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",en iyi baston süpürge demek çok memnun kalmak 
821,0.0,0.48840001225471497,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",müthiş bir set 
822,3.0,0.8628000020980835,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","hayır ürünü kesinlikle tavsiye etmiyorum.  ocağı aldıktan iki ay sonra
üzerinde yemek yaparken bir bomba etkisiyle  ocağın camı patladı çocuğum
mutfakta yemeğe bakıp çıktı ve mutfaktan koridora  çıkarken ocağın camı
patladı mutfağın her tarafına dağıldı  mutfak camı ve ocağın
üzerinendeki dolap kırıldı  ya bunlar çocuğum mutfakta iken olsaydı  ,-1"
823,0.0,0.8855999708175659,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",kesinlikle kullanmak kalite mark tavsiye etmek 
824,0.0,0.732699990272522,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",çok beğenmek 
825,0.0,0.4542999863624573,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",çocuk için ideal paketlemek güzel 
826,0.0,0.8665000200271606,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürün almak beğenmek çok teşekkür 
827,3.0,0.4943000078201294,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","fiyatına göre aman aman bir perfonmans beklemek ahmaklık olur orda hem
fikiriz. Lakin ürün de sesi az bişi açınca sanki patlamış gibi tiz bir
vuruş sesi geliyor.   yani demem o ki müzik kalitesine önem veren ve
azıcık yüksek ses dinlemek isteyen arkadaşlara tavsiye etmem  ,-1"
828,0.0,0.9063000082969666,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",çok kalite bir ürün en sert meyve sebze bile dakika ufacık yapmak sadece kablo biraz ince gelmek banmak teşekkür 
829,0.0,0.669700026512146,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürümek performans iyi yılmak garanti var bir çok çekme ile aynı boy 
830,1.0,0.9914000034332275,"., .., hem, bir, ama, alt, görmek, yok, cok, gibi, ve, kısım, icin, konu, de, -1, ,, sanki, kasmak, ses, urun, alınmak, ne, ,0, aparat, <, ekranmak, gerekmek, pek, Görür","kesinlikle cok sik ve cok kullanisli marka ismine yok yere urun kadar para vermenize gerek yok kargo horoz lojistikti bi gun gec getirdiler ama olsun ayni gun antalya yetkili serviste geldi kurdu cok ilgililerdi arastirmama ragmen supheyle almistim ama servis icimi cok rahatlatti.
kesinliklle evime gelen herkes bayildi cok sik bi urun bir ankastreden daha ne beklenirki firin zaten super pisiriyo kapattiktan sonrada bi 5 dakika sogutma fani calisiyo mobilya isinmasi icin onu bile dusunmusler ve yuzde yuz yerli urunmus tesekkurler hb tesekkurler ferre on yargilarinizdan kurtulun artan paranizla baska ihtiyaclarinizi karsilayin  ,0"
